ID,Source,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Street,City,County,State,Zipcode,Country,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1747813,Source2,2,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747825,Source2,3,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-10-11 11:51:00,73.0,73.0,48.0,29.68,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747845,Source2,3,35.908787,-78.935738,,,I-40 E,Durham,Durham,NC,27713,US,2019-10-11 16:51:00,78.0,78.0,36.0,29.57,10.0,NNE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747846,Source2,2,36.035652,-78.97030600000002,,,I-85 N,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747851,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747852,Source2,3,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-10-11 17:51:00,76.0,76.0,38.0,29.56,10.0,NE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1747956,Source2,3,36.046478,-78.81385,,,I-85 N,Durham,Durham,NC,27704,US,2019-10-11 16:51:00,78.0,78.0,36.0,29.57,10.0,NNE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1750756,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-13 14:51:00,66.0,66.0,96.0,29.57,10.0,CALM,0.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1754449,Source2,2,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-10-15 14:51:00,76.0,76.0,31.0,29.61,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1754461,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-15 17:51:00,72.0,72.0,41.0,29.57,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1754519,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2019-10-15 08:51:00,53.0,53.0,96.0,29.69,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1754574,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-15 15:51:00,76.0,76.0,32.0,29.6,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1757112,Source2,2,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-10-16 06:51:00,59.0,59.0,96.0,29.38,6.0,NNE,3.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1757149,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-16 08:29:00,59.0,59.0,100.0,29.33,2.0,CALM,0.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1757169,Source2,3,35.906021,-78.896057,,,I-40 E,Durham,Durham,NC,27713,US,2019-10-16 10:06:00,60.0,60.0,100.0,29.27,1.0,SSE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1757170,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-16 10:06:00,60.0,60.0,100.0,29.27,1.0,SSE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1759967,Source2,2,35.98784600000001,-78.89750699999998,,,Durham Fwy S,Durham,Durham,NC,27701,US,2019-10-17 08:51:00,49.0,45.0,66.0,29.37,10.0,WSW,9.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1760046,Source2,2,35.924118,-78.860229,,,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2019-10-17 17:51:00,63.0,63.0,35.0,29.36,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1764680,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-19 13:51:00,65.0,65.0,42.0,29.6,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1765539,Source2,3,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1766927,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-21 22:51:00,60.0,60.0,93.0,29.6,10.0,ESE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1766928,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-21 22:51:00,60.0,60.0,93.0,29.6,10.0,ESE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1769480,Source2,3,36.014477,-78.86865999999998,,,I-85 N,Durham,Durham,NC,27704,US,2019-10-22 09:18:00,62.0,62.0,93.0,29.49,5.0,SE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1769696,Source2,2,35.981441,-78.820976,,,Wake Forest Rd,Durham,Durham,NC,27703-3634,US,2019-10-22 18:00:00,69.0,69.0,96.0,29.33,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1772194,Source2,2,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-10-23 07:51:00,48.0,48.0,93.0,29.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1772213,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-23 08:51:00,54.0,54.0,83.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1772230,Source2,2,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-10-23 09:51:00,60.0,60.0,60.0,29.66,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1772396,Source2,2,35.998211,-78.807327,,,N Mineral Springs Rd,Durham,Durham,NC,27703-2714,US,2019-10-23 12:51:00,66.0,66.0,38.0,29.66,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1772431,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-23 16:51:00,68.0,68.0,32.0,29.67,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1774791,Source2,3,35.924118,-78.860229,,,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2019-10-24 06:51:00,41.0,41.0,100.0,29.82,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1774816,Source2,2,35.90634199999999,-78.87033100000002,,,Durham Fwy S,Durham,Durham,NC,27709,US,2019-10-24 08:51:00,48.0,48.0,96.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1777362,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1777384,Source2,2,35.939331,-78.859505,,,Durham Fwy S,Durham,Durham,NC,27709,US,2019-10-25 08:51:00,58.0,58.0,90.0,29.83,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1777387,Source2,2,35.97170999999999,-78.912018,,,Red Oak Ave,Durham,Durham,NC,27707-3053,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1777389,Source2,2,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-10-25 08:51:00,58.0,58.0,90.0,29.83,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1777437,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-10-25 18:51:00,65.0,65.0,81.0,29.73,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1777442,Source2,3,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-10-25 19:51:00,63.0,63.0,87.0,29.74,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1777507,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-25 17:51:00,71.0,71.0,61.0,29.72,10.0,S,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1779632,Source2,3,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1780483,Source2,2,36.031334,-78.842789,,,I-85 N,Durham,Durham,NC,27704,US,2019-10-27 08:21:00,73.0,73.0,96.0,29.38,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1781398,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-10-28 08:51:00,60.0,60.0,80.0,29.67,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1781451,Source2,2,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2019-10-28 16:51:00,74.0,74.0,55.0,29.64,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1783968,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-10-29 07:51:00,57.0,57.0,100.0,29.74,1.0,NE,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1784071,Source2,2,35.93895,-78.818558,,,E US Highway 70,Durham,Durham,NC,27703,US,2019-10-29 05:51:00,55.0,55.0,96.0,29.72,10.0,NE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1784214,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-10-29 19:51:00,65.0,65.0,87.0,29.76,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1786828,Source2,2,35.918221,-78.785851,,,T.W. Alexander Dr,Durham,Wake,NC,27703,US,2019-10-30 11:39:00,65.0,65.0,93.0,29.75,3.0,ESE,7.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1789284,Source2,2,35.96563,-78.846817,,,Pleasant Dr,Durham,Durham,NC,27703-5213,US,2019-10-31 06:51:00,73.0,73.0,87.0,29.51,10.0,S,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1789361,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1791887,Source2,2,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-11-01 08:51:00,44.0,41.0,60.0,29.75,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1791948,Source2,2,35.924118,-78.860229,,,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2019-11-01 16:51:00,58.0,58.0,41.0,29.77,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1792016,Source2,2,35.986278999999996,-78.824287,,,Lodestone Dr,Durham,Durham,NC,27703-6760,US,2019-11-01 07:51:00,41.0,41.0,65.0,29.72,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1794268,Source2,2,35.91758,-78.789169,,,Glenwood Ave,Durham,Wake,NC,27703,US,2019-11-02 20:51:00,47.0,47.0,86.0,29.64,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1794965,Source2,3,35.950348,-78.998306,,,I-40 W,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1798506,Source2,2,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-11-05 09:51:00,59.0,59.0,53.0,29.79,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1798547,Source2,3,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-05 16:51:00,68.0,68.0,59.0,29.7,10.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1798555,Source2,3,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-05 17:51:00,63.0,63.0,72.0,29.71,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1798687,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2019-11-05 18:51:00,60.0,60.0,80.0,29.73,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1801214,Source2,2,35.990952,-78.905891,,,Durham Fwy S,Durham,Durham,NC,27701,US,2019-11-06 17:51:00,58.0,58.0,60.0,29.89,10.0,VAR,7.0,0.0,Fair,False,True,False,True,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1801252,Source2,2,35.917381,-78.79203000000003,,,T.W. Alexander Dr,Durham,Wake,NC,27703,US,2019-11-06 06:51:00,51.0,51.0,71.0,29.9,10.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1803986,Source2,2,35.990952,-78.905891,,,Durham Fwy S,Durham,Durham,NC,27701,US,2019-11-07 05:51:00,42.0,42.0,96.0,29.82,8.0,CALM,0.0,0.0,Fair,False,True,False,True,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1804065,Source2,2,36.020615,-78.905647,,,N Gregson St,Durham,Durham,NC,27701,US,2019-11-07 14:51:00,70.0,70.0,55.0,29.61,10.0,WSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1804070,Source2,2,36.021976,-78.905441,,,N Gregson St,Durham,Durham,NC,27704,US,2019-11-07 15:51:00,70.0,70.0,55.0,29.6,10.0,SW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1806930,Source2,3,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1806979,Source2,2,35.91758,-78.789169,,,Glenwood Ave,Durham,Wake,NC,27703,US,2019-11-08 06:51:00,47.0,45.0,71.0,29.66,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1807067,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2019-11-08 19:51:00,37.0,33.0,57.0,29.83,10.0,NE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1809119,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2019-11-09 13:51:00,49.0,49.0,36.0,29.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1809972,Source2,2,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-11-10 15:51:00,64.0,64.0,37.0,29.64,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1811281,Source2,2,35.91758,-78.789169,,,Glenwood Ave,Durham,Wake,NC,27703,US,2019-11-11 11:51:00,63.0,63.0,45.0,29.65,10.0,SW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1813827,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-12 08:51:00,51.0,51.0,96.0,29.45,2.0,W,5.0,0.15,Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1814050,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-11-12 17:51:00,37.0,37.0,89.0,29.62,10.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1816979,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-13 15:51:00,40.0,36.0,36.0,29.89,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1819710,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-14 08:51:00,33.0,33.0,78.0,29.94,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1819794,Source2,2,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-11-14 18:51:00,43.0,43.0,60.0,29.84,8.0,NW,3.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1819860,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2019-11-14 09:51:00,37.0,33.0,62.0,29.93,10.0,E,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1822629,Source2,2,36.05909000000001,-78.903183,,,N Roxboro St,Durham,Durham,NC,27704-1409,US,2019-11-15 07:51:00,41.0,37.0,93.0,29.76,3.0,NNE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1822635,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-15 07:51:00,41.0,37.0,93.0,29.76,3.0,NNE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1822707,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-15 16:43:00,46.0,42.0,86.0,29.65,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1822756,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-11-15 05:59:00,40.0,36.0,97.0,29.75,3.0,NE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-1825246,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1825251,Source2,3,36.038414,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1825262,Source2,2,35.976669,-78.79312900000002,,,Wake Forest Rd,Durham,Durham,NC,27703-3703,US,2019-11-16 11:51:00,46.0,38.0,56.0,29.69,10.0,NE,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1832309,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2019-11-20 17:51:00,54.0,54.0,51.0,29.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1832403,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-11-20 10:51:00,57.0,57.0,49.0,29.65,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1835255,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-11-21 19:51:00,52.0,52.0,59.0,29.72,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1837943,Source2,3,35.901409,-78.873657,,,Durham Fwy N,Durham,Durham,NC,27709,US,2019-11-22 18:51:00,59.0,59.0,64.0,29.53,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1837963,Source2,2,35.993038,-78.870552,,,Holloway St,Durham,Durham,NC,27703-2207,US,2019-11-22 21:51:00,53.0,53.0,77.0,29.56,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1847536,Source2,2,36.004078,-78.921173,,,Durham Fwy S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1847688,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-11-27 11:08:00,52.0,52.0,93.0,29.55,3.0,VAR,3.0,0.07,Rain,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1852619,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2019-11-30 13:51:00,49.0,47.0,86.0,29.51,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1853654,Source2,4,35.967857,-79.027527,,,I-40 W,Durham,Orange,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1853669,Source2,3,35.982399,-78.89022800000002,,,S Alston Ave,Durham,Durham,NC,27701,US,2019-09-30 07:51:00,73.0,73.0,84.0,29.75,10.0,E,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1853832,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2019-09-30 22:51:00,74.0,74.0,82.0,29.69,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
